time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-01-30T21:53:03.820Z,19.3545,-155.4988333,11.122,2.79,ml,50,33,0.04299,0.1,hv,hv61165876,2016-02-01T23:53:20.486Z,"16km N of Pahala, Hawaii",earthquake,0.27,0.62,0.149,25,reviewed,hv,hv
2016-01-30T21:22:14.640Z,-24.3266,-179.7167,515.82,4.3,mb,,180,5.152,1.06,us,us20004w2p,2016-01-31T05:25:03.250Z,"South of the Fiji Islands",earthquake,10.5,16.3,0.119,20,reviewed,us,us
2016-01-30T20:47:11.560Z,46.9516667,-112.4016667,6.19,2.8,ml,24,125,0.079,0.21,mb,mb80122034,2016-02-04T16:12:45.970Z,"21km E of Lincoln, Montana",earthquake,0.58,1.25,0.173,11,reviewed,mb,mb
2016-01-30T20:32:59.650Z,3.072,127.2465,10,4.3,mb,,154,2.288,0.69,us,us20004w2h,2016-01-31T04:35:43.333Z,"171km NNW of Tobelo, Indonesia",earthquake,6.8,1.9,0.125,18,reviewed,us,us
2016-01-30T19:53:15.980Z,-21.9247,-67.2647,181.34,4.3,mb,,63,1.671,0.89,us,us20004w2b,2016-01-31T03:55:54.509Z,"147km NE of San Pedro de Atacama, Chile",earthquake,8.4,8.7,0.153,12,reviewed,us,us
2016-01-30T19:31:44.530Z,46.946,-112.4205,1.56,4.33,ml,33,82,0.093,0.28,mb,mb80122004,2016-02-04T16:13:42.758Z,"24km E of Lincoln, Montana",earthquake,0.54,1.13,0.298,25,reviewed,mb,mb
2016-01-30T19:20:12.380Z,35.5149,-96.5709,5,2.5,mb_lg,,73,0.098,1,us,us20004w29,2016-02-01T00:43:57.532Z,"8km WNW of Boley, Oklahoma",earthquake,1.8,2,0.136,14,reviewed,us,us
2016-01-30T17:29:58.270Z,2.9842,126.947,48.95,4.8,mb,,47,2.237,0.75,us,us20004w26,2016-02-03T15:01:42.968Z,"182km NW of Tobelo, Indonesia",earthquake,7.1,6.6,0.065,73,reviewed,us,us
2016-01-30T17:23:33.930Z,43.9167,147.8515,57.99,5,mb,,161,3.798,0.68,us,us20004w22,2016-02-03T14:52:43.086Z,"91km E of Shikotan, Russia",earthquake,8.7,7.1,0.043,170,reviewed,us,us
2016-01-30T14:45:35.000Z,51.4962,-178.1752,25,2.8,ml,16,208.799983296001,0.3108171,0.37,ak,ak12574493,2016-02-07T12:22:23.191Z,"43km S of Tanaga Volcano, Alaska",earthquake,0.7,0.4,,2,reviewed,ak,ak
2016-01-30T14:41:46.000Z,59.7473,-153.0994,105.7,2.8,ml,85,68.3999945280004,0.1158827,0.61,ak,ak12574438,2016-02-07T12:24:26.197Z,"71km W of Anchor Point, Alaska",earthquake,0.3,0.3,,75,reviewed,ak,ak
2016-01-30T13:50:34.920Z,-2.5078,133.3216,38.8,4.7,mb,,139,1.146,1.36,us,us20004w1h,2016-01-30T21:53:09.305Z,"200km SSW of Manokwari, Indonesia",earthquake,6,7.2,0.118,22,reviewed,us,us
2016-01-30T13:28:19.440Z,-33.212,-72.3568,15.74,4.6,mb,,190,0.632,1.13,us,us20004w1c,2016-01-30T21:31:01.333Z,"70km WSW of Valparaiso, Chile",earthquake,4,5.5,0.192,8,reviewed,us,us
2016-01-30T12:37:20.650Z,10.1519,125.6466,87.82,4.7,mb,,100,3.063,0.83,us,us20004ww3,2016-02-15T09:09:05.805Z,"13km ESE of Libjo, Philippines",earthquake,12.1,6.8,0.099,31,reviewed,us,us
2016-01-30T12:26:47.400Z,18.8722,145.3505,342.68,4,mb,,104,17.61,1,us,us20004ww2,2016-02-15T09:03:05.109Z,"35km WNW of Agrihan, Northern Mariana Islands",earthquake,14.3,9,0.11,22,reviewed,us,us
2016-01-30T12:02:47.630Z,-3.1401,146.9814,13,5.5,mwb,,30,1.155,1.06,us,us20004w14,2016-02-15T08:55:24.990Z,"127km SSW of Lorengau, Papua New Guinea",earthquake,7.3,1.8,0.065,23,reviewed,us,us
2016-01-30T11:49:37.000Z,36.5063,-98.7179,7.071,2.8,ml,,119,,0.68,us,us20004w12,2016-02-15T08:44:04.573Z,"33km S of Alva, Oklahoma",earthquake,1.6,7.3,,,reviewed,tul,tul
2016-01-30T11:11:44.700Z,-59.0091,-25.7367,103.11,4.5,mb,,75,7.582,0.42,us,us20004ww0,2016-02-15T08:37:19.087Z,"44km E of Bristol Island, South Sandwich Islands",earthquake,11.6,7.5,0.172,10,reviewed,us,us
2016-01-30T10:04:11.770Z,-4.1831,126.4005,16.43,4.6,mb,,62,5.015,0.73,us,us20004w0w,2016-01-30T18:06:54.016Z,"46km SSW of Leksula, Indonesia",earthquake,5.9,5.1,0.1,30,reviewed,us,us
2016-01-30T09:36:02.900Z,18.3619,-64.5913,76,2.6,Md,4,288,0.05839049,0.07,pr,pr16030001,2016-01-30T12:32:59.516Z,"6km SSE of Road Town, British Virgin Islands",earthquake,10.5,0.9,0,4,reviewed,pr,pr
2016-01-30T09:27:15.870Z,-30.1794,-71.6311,24.03,4.2,mb,,147,0.428,0.76,us,us20004w0u,2016-01-30T17:30:40.332Z,"37km SW of Coquimbo, Chile",earthquake,5.7,7.7,0.264,8,reviewed,us,us
2016-01-30T08:34:59.700Z,-9.9476,126.8213,10,4.6,mb,,63,2.524,0.93,us,us20004w0n,2016-01-30T16:37:27.339Z,"178km SE of Ainaro, East Timor",earthquake,6.8,1.9,0.123,20,reviewed,us,us
2016-01-30T08:33:45.260Z,-20.3799,-69.1674,96.08,4.3,mb,,94,0.238,1.04,us,us20004w0m,2016-01-30T16:36:21.655Z,"103km E of Iquique, Chile",earthquake,5,8.2,0.217,6,reviewed,us,us
2016-01-30T07:11:50.000Z,19.0718,-63.5942,121,3.4,Md,4,345.6,1.16601324,0.09,pr,pr16030000,2016-01-30T15:14:28.872Z,"110km NNW of The Valley, Anguilla",earthquake,8.9,4.6,0,2,reviewed,pr,pr
2016-01-30T07:10:47.000Z,54.6362,-161.4165,19.9,2.9,ml,13,190.799984736001,0.5874982,0.45,ak,ak12568002,2016-02-07T12:21:42.220Z,"97km SW of Sand Point, Alaska",earthquake,0.6,1.1,,5,reviewed,ak,ak
2016-01-30T06:53:49.900Z,54.0997,158.7447,160.96,4.5,mb,,117,1.08,0.66,us,us20004w0g,2016-01-30T09:23:22.914Z,"104km NNE of Yelizovo, Russia",earthquake,14.6,10.7,0.101,29,reviewed,us,us
2016-01-30T06:20:10.000Z,59.7661,-153.0127,105.5,3.8,ml,139,68.3999945280004,0.1581035,0.56,ak,ak12566945,2016-02-09T02:01:43.677Z,"66km W of Anchor Point, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-01-30T05:35:20.980Z,-9.8613,126.7571,10,4.6,mb,,62,2.456,1.13,us,us20004w04,2016-01-30T13:38:05.055Z,"167km SE of Ainaro, East Timor",earthquake,8,1.9,0.182,9,reviewed,us,us
2016-01-30T05:05:42.060Z,-4.2123,126.4494,43.13,4.5,mb,,62,5.035,0.89,us,us20004w00,2016-01-30T13:08:12.423Z,"48km S of Leksula, Indonesia",earthquake,8.2,10.8,0.163,11,reviewed,us,us
2016-01-30T03:42:23.300Z,53.986,158.6429,167.82,5.1,mb,,84,0.964,0.75,us,us20004vwj,2016-01-30T11:44:58.492Z,"90km N of Yelizovo, Russia",earthquake,9.6,6.6,0.061,87,reviewed,us,us
2016-01-30T03:25:10.420Z,54.007,158.5064,160.97,7.2,mww,,18,0.989,0.79,us,us20004vvx,2016-02-05T15:54:48.000Z,"91km N of Yelizovo, Russia",earthquake,6.2,4,,,reviewed,us,us
2016-01-30T03:21:14.000Z,51.7357,-174.2462,176.9,2.6,ml,9,262.799978976002,0.4662256,0.58,ak,ak12733077,2016-02-09T01:59:01.071Z,"51km S of Atka, Alaska",earthquake,19.2,3.8,,6,reviewed,ak,ak
2016-01-30T02:52:48.050Z,52.022,178.3734,100.3,4.9,mb,,89,2.712,0.77,us,us20004vvs,2016-02-09T01:58:48.439Z,"12km NW of Little Sitkin Island, Alaska",earthquake,8.6,6.3,0.038,218,reviewed,us,us
2016-01-30T01:52:36.050Z,-17.3312,-178.0874,413.08,4.8,mb,,40,3.705,0.87,us,us20004vvd,2016-01-30T09:55:19.744Z,"287km ESE of Lambasa, Fiji",earthquake,10.4,5.6,0.042,172,reviewed,us,us
2016-01-30T01:32:43.000Z,52.2007,-168.1379,14.1,2.9,ml,11,269.999978400002,0.8848406,0.25,ak,ak12561539,2016-02-07T12:22:02.885Z,"95km SSE of Nikolski, Alaska",earthquake,0.8,0.7,,8,reviewed,ak,ak
2016-01-30T01:08:28.000Z,54.1498,-162.5411,25.4,2.6,ml,10,226.799981856001,0.8695692,0.55,ak,ak12733060,2016-02-07T12:23:27.046Z,"96km SE of False Pass, Alaska",earthquake,1.9,2.9,,6,reviewed,ak,ak
2016-01-30T00:45:59.243Z,38.4729,-118.3689,2.7,2.8,ml,31,50,0.045,0.1655,nn,nn00528997,2016-01-31T02:37:39.785Z,"23km ESE of Hawthorne, Nevada",earthquake,0.73,1.8,0.49,15,reviewed,nn,nn
2016-01-30T00:32:26.100Z,35.9513,-97.3875,7.638,2.8,ml,,77,,0.82,us,us20004vq6,2016-02-14T06:47:40.073Z,"8km NNE of Guthrie, Oklahoma",earthquake,1.3,5.8,,,reviewed,tul,tul
2016-01-30T00:30:52.570Z,41.0363,-127.3842,10,5,mww,,106,2.542,0.89,us,us20004vq9,2016-02-14T23:14:24.656Z,"268km WNW of Ferndale, California",earthquake,7.2,1.9,,,reviewed,us,us
2016-01-30T00:29:25.720Z,36.4794,70.1989,203.21,4,mb,,90,0.712,0.98,us,us20004wv9,2016-02-16T03:07:46.020Z,"32km ESE of Farkhar, Afghanistan",earthquake,6.2,4.4,0.184,8,reviewed,us,us
2016-01-30T00:28:41.960Z,40.9167,-127.2074,10,5.1,mww,,73,2.354,1.13,us,us20004vq3,2016-02-14T06:42:23.482Z,"251km W of Ferndale, California",earthquake,6.3,1.8,,,reviewed,us,us
2016-01-30T00:22:23.830Z,-33.1755,-176.9169,10,4.4,mb,,223,4.013,0.97,us,us20004vq4,2016-02-14T22:51:21.641Z,"268km SE of L'Esperance Rock, New Zealand",earthquake,11.3,2,0.123,19,reviewed,us,us
2016-01-30T00:16:39.840Z,48.529,153.4649,152.94,5.2,mb,,48,5.311,1.05,us,us20004vpy,2016-02-14T06:18:17.361Z,"Kuril Islands",earthquake,8.1,4.7,0.029,402,reviewed,us,us
2016-01-30T00:08:50.680Z,6.2933,145.6518,10,5.1,mb,,26,7.291,0.64,us,us20004vpw,2016-02-14T06:13:32.187Z,"145km SSW of Elato, Micronesia",earthquake,7.4,1.8,0.053,117,reviewed,us,us
2016-01-30T00:00:34.450Z,-2.9487,147.5739,10,4.3,mb,,177,0.923,0.29,us,us20004wv8,2016-02-16T02:58:22.297Z,"107km SSE of Lorengau, Papua New Guinea",earthquake,10.1,2,0.202,7,reviewed,us,us
2016-01-29T23:30:22.400Z,18.8136,-67.6815,42,2.6,Md,4,338.4,0.84890794,0.5,pr,pr16029004,2016-02-15T02:49:02.475Z,"69km NW of Rincon, Puerto Rico",earthquake,8,24.8,0,3,reviewed,pr,pr
2016-01-29T23:25:08.000Z,51.2613,-175.0083,22.9,2.9,ml,,259,0.921,0.46,us,us20004y9h,2016-02-16T02:50:41.912Z,"118km SSW of Atka, Alaska",earthquake,4.4,9.5,,15,reviewed,ak,ak
2016-01-29T23:23:59.880Z,40.5018333,-111.394,10.93,2.88,ml,34,73,0.044,0.17,uu,uu60137302,2016-02-01T00:36:23.905Z,"1km ESE of Heber, Utah",earthquake,0.33,0.72,0.237,15,reviewed,uu,uu
2016-01-29T23:16:12.840Z,-2.6171,146.9918,10,4,mb,,101,0.681,0.6,us,us20004wut,2016-02-16T02:11:06.183Z,"72km SSW of Lorengau, Papua New Guinea",earthquake,11.8,2,0.183,8,reviewed,us,us
2016-01-29T23:01:27.720Z,-2.5911,146.9212,10,4.3,mb,,97,0.702,0.55,us,us20004wus,2016-02-16T02:05:43.676Z,"73km SSW of Lorengau, Papua New Guinea",earthquake,10.9,1.9,0.169,10,reviewed,us,us
2016-01-29T22:26:57.190Z,53.256,-163.4945,32.58,3.5,ml,,210,1.604,1.43,us,us20004yfx,2016-02-15T02:37:08.501Z,"177km S of False Pass, Alaska",earthquake,12.2,13.8,0.128,8,reviewed,us,us
2016-01-29T22:26:57.170Z,53.2809,-163.4327,35,3.5,ml,,209,1.434,0.59,us,us20004y9g,2016-02-16T04:57:45.431Z,"174km S of False Pass, Alaska",earthquake,6.6,2,0.128,8,reviewed,us,us
2016-01-29T22:16:12.500Z,36.6257,-97.6671,5,2.6,ml,,61,,0.75,us,us20004vn6,2016-02-14T05:19:47.253Z,"20km SSE of Medford, Oklahoma",earthquake,0.7,6.8,,,reviewed,tul,tul
2016-01-29T21:58:07.600Z,36.4831,-98.7478,7.811,3.6,ml,,118,,0.36,us,us20004vn5,2016-02-14T05:14:03.844Z,"33km NW of Fairview, Oklahoma",earthquake,3.2,6.4,,,reviewed,tul,tul
2016-01-29T21:49:52.800Z,36.4854,-98.7513,8.125,2.5,ml,,119,,0.98,us,us20004vn4,2016-02-14T05:06:04.088Z,"34km NW of Fairview, Oklahoma",earthquake,1.8,6.4,,,reviewed,tul,tul
2016-01-29T21:36:08.710Z,-2.8163,147.8395,10,4.4,mb,,217,0.901,0.56,us,us20004wur,2016-02-16T02:04:04.360Z,"108km SE of Lorengau, Papua New Guinea",earthquake,11.7,2,0.162,11,reviewed,us,us
2016-01-29T21:34:38.430Z,-32.8993,-179.2468,102.97,4.5,mb,,138,3.814,1.42,us,us20004wuq,2016-02-16T01:28:57.103Z,"165km S of L'Esperance Rock, New Zealand",earthquake,8.6,8.8,0.104,27,reviewed,us,us
2016-01-29T21:08:01.070Z,-6.2725,154.9562,115.72,4.5,mb,,141,3.465,0.98,us,us20004wup,2016-02-16T00:34:37.292Z,"58km W of Panguna, Papua New Guinea",earthquake,10,7.8,0.121,20,reviewed,us,us
2016-01-29T20:45:22.100Z,36.4781,-98.7424,2.924,3.2,ml,,116,,1.51,us,us20004vmk,2016-01-30T21:34:23.716Z,"33km NW of Fairview, Oklahoma",earthquake,3.5,7.9,,,reviewed,tul,tul
2016-01-29T20:43:02.800Z,36.4744,-98.7453,4.402,2.8,ml,,115,,1.04,us,us20004vmj,2016-01-30T21:32:07.621Z,"32km NW of Fairview, Oklahoma",earthquake,2.2,6.8,,,reviewed,tul,tul
2016-01-29T20:39:16.000Z,36.4744,-98.7382,5,2.9,ml,,115,,1.3,us,us20004vmh,2016-01-30T18:42:39.444Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,7.7,,,reviewed,tul,tul
2016-01-29T20:27:47.700Z,36.4748,-98.7515,7.989,3.4,ml,,116,,0.78,us,us20004vmd,2016-01-30T18:30:59.193Z,"33km NW of Fairview, Oklahoma",earthquake,2.9,4.6,,,reviewed,tul,tul
2016-01-29T20:10:51.000Z,67.7551,-163.4294,19.8,2.9,ml,11,169.199986464001,0.3575295,0.78,ak,ak12558140,2016-02-06T22:30:40.520Z,"28km NW of Noatak, Alaska",earthquake,6,4,,11,reviewed,ak,ak
2016-01-29T20:07:15.080Z,-30.3374,-71.627,36.05,4.8,mwr,,118,0.335,1.08,us,us20004vly,2016-01-30T17:30:30.031Z,"50km SSW of Coquimbo, Chile",earthquake,4.8,4.3,0.043,51,reviewed,us,us
2016-01-29T19:06:34.600Z,-13.8204,167.2588,199.44,4.9,mb,,39,1.618,0.85,us,us20004vlp,2016-01-30T17:05:34.497Z,"32km WNW of Sola, Vanuatu",earthquake,9.5,5,0.056,100,reviewed,us,us
2016-01-29T18:10:24.200Z,18.8971,-67.4014,11,3.1,Md,15,212.4,0.50754814,0.73,pr,pr16029002,2016-01-30T16:55:40.040Z,"55km NW of San Antonio, Puerto Rico",earthquake,2.1,4.3,0,15,reviewed,pr,pr
2016-01-29T17:47:12.000Z,36.4857,-98.7403,8.215,3.4,ml,,117,,0.84,us,us20004vjc,2016-01-30T17:05:02.947Z,"33km NW of Fairview, Oklahoma",earthquake,3.3,2.3,,,reviewed,tul,tul
2016-01-29T17:32:31.950Z,0.9301,126.0938,10,5.2,mb,,26,1.282,1.04,us,us20004vj7,2016-01-30T16:24:01.786Z,"116km ESE of Bitung, Indonesia",earthquake,6,1.7,0.046,155,reviewed,us,us
2016-01-29T15:19:58.290Z,12.6781,143.9302,61.64,4.6,mb,,136,1.286,1.21,us,us20004vir,2016-01-29T23:22:24.811Z,"103km SW of Merizo Village, Guam",earthquake,11.3,13.5,0.141,15,reviewed,us,us
2016-01-29T14:26:26.000Z,59.7219,-153.0435,113.5,2.5,ml,43,71.9999942400005,0.1176793,0.42,ak,ak12555159,2016-02-15T08:22:12.613Z,"68km W of Anchor Point, Alaska",earthquake,0.5,0.4,,35,reviewed,ak,ak
2016-01-29T14:06:52.600Z,14.8762,-59.5167,37.11,4.3,mb,,81,1.317,0.82,us,us20004wuh,2016-02-15T08:18:19.852Z,"147km ENE of Le Vauclin, Martinique",earthquake,3.4,8.1,0.218,6,reviewed,us,us
2016-01-29T14:06:40.890Z,40.9241,-127.2332,15.32,3.4,ml,,266,2.42,1.01,us,us20004via,2016-02-15T08:11:02.687Z,"253km W of Ferndale, California",earthquake,9.7,9.8,0.05,52,reviewed,us,us
2016-01-29T13:56:58.800Z,36.8028,-97.8556,5.607,2.5,ml,,59,,0.54,us,us20004vi8,2016-02-15T07:48:15.266Z,"10km W of Medford, Oklahoma",earthquake,1.1,2.6,,,reviewed,tul,tul
2016-01-29T13:51:43.780Z,18.0511,120.1637,32.97,4.3,mb,,116,5.241,1.26,us,us20004wud,2016-02-15T07:31:22.085Z,"33km WNW of Pagsanahan Norte, Philippines",earthquake,11.5,6.4,0.117,21,reviewed,us,us
2016-01-29T13:37:59.000Z,63.2766,-151.1677,12.3,2.8,ml,55,28.7999976960002,0.296444,0.64,ak,ak12555136,2016-02-15T07:22:22.548Z,"111km W of Cantwell, Alaska",earthquake,0.3,0.2,,50,reviewed,ak,ak
2016-01-29T13:31:32.220Z,-7.216,129.6767,135.84,4.4,mb,,84,1.779,1,us,us20004vi5,2016-02-15T07:10:54.424Z,"198km WNW of Saumlaki, Indonesia",earthquake,8.2,5.1,0.127,18,reviewed,us,us
2016-01-29T13:28:15.300Z,36.738,-98.3535,4.439,2.7,ml,,86,,0.54,us,us20004vhw,2016-02-15T07:02:49.619Z,"1km S of Cherokee, Oklahoma",earthquake,2.1,6.5,,,reviewed,tul,tul
2016-01-29T13:27:07.940Z,36.5865,-121.1825,4.27,2.56,md,71,53,0.1082,0.06,nc,nc72586071,2016-01-30T04:01:05.186Z,"22km NE of Soledad, California",earthquake,0.09,0.45,0.189,94,reviewed,nc,nc
2016-01-29T12:36:33.000Z,59.7145,-153.1646,107.5,2.6,ml,47,100.799991936001,0.07096691,0.52,ak,ak12554158,2016-02-06T22:28:29.750Z,"75km W of Anchor Point, Alaska",earthquake,0.5,0.4,,41,reviewed,ak,ak
2016-01-29T11:31:48.580Z,36.564,-89.8468333,6.64,2.53,md,36,35,0.05091,0.14,nm,nm60128071,2016-01-29T14:34:55.468Z,"10km E of Malden, Missouri",earthquake,0.21,0.65,0.136,16,reviewed,nm,nm
2016-01-29T11:09:55.850Z,37.7791667,-121.9671667,8.43,2.93,md,84,52,0.01016,0.12,nc,nc72586041,2016-01-30T07:42:45.265Z,"0km E of San Ramon, California",earthquake,0.13,0.22,0.16,66,reviewed,nc,nc
2016-01-29T10:23:08.000Z,59.6507,-153.3347,115.7,2.8,ml,77,71.9999942400005,0.05210229,0.59,ak,ak12553179,2016-02-06T22:27:18.641Z,"85km W of Anchor Point, Alaska",earthquake,0.4,0.3,,66,reviewed,ak,ak
2016-01-29T10:21:31.380Z,40.7278333,-127.2001667,9.62,3.37,ml,8,321,2.194,0.12,nc,nc72586026,2016-02-03T06:34:04.678Z,"248km W of Ferndale, California",earthquake,1.97,31.61,0.066,14,reviewed,nc,nc
2016-01-29T09:35:11.910Z,40.7116667,-127.174,9.62,3.42,ml,7,352,2.173,0.09,nc,nc72585991,2016-02-03T05:49:04.562Z,"246km W of Ferndale, California",earthquake,6.23,31.61,0.094,9,reviewed,nc,nc
2016-01-29T09:11:17.000Z,52.1073,-171.5733,32.6,3.1,ml,10,205.199983584001,1.245963,0.74,ak,ak12553173,2016-02-06T22:30:37.646Z,"47km SSW of Amukta Island, Alaska",earthquake,4.8,2.4,,7,reviewed,ak,ak
2016-01-29T09:00:49.000Z,63.4511,-147.5264,6.5,2.5,ml,47,53.9999956800003,0.5964813,0.6,ak,ak12553167,2016-02-06T22:27:17.309Z,"71km E of Cantwell, Alaska",earthquake,0.2,0.3,,45,reviewed,ak,ak
2016-01-29T08:06:25.000Z,59.7031,-153.175,111.2,2.6,ml,53,71.9999942400005,0.05749218,0.5,ak,ak12553151,2016-02-06T22:27:16.562Z,"76km W of Anchor Point, Alaska",earthquake,0.4,0.3,,42,reviewed,ak,ak
2016-01-29T07:11:23.970Z,1.7105,128.6172,36.67,4.7,mb,,110,1.559,1.32,us,us20004vfy,2016-01-29T15:14:00.746Z,"67km E of Tobelo, Indonesia",earthquake,9.7,9.2,0.118,22,reviewed,us,us
2016-01-29T07:07:57.810Z,1.5898,128.5686,71.01,4.7,mb,,109,1.45,1.21,us,us20004vfx,2016-01-29T15:10:40.159Z,"64km ESE of Tobelo, Indonesia",earthquake,9.6,8.6,0.1,30,reviewed,us,us
2016-01-29T06:44:38.300Z,19.429,-64.8247,40,3.6,Md,15,280.8,1.02497774,0.28,pr,pr16029001,2016-01-29T11:28:32.091Z,"114km N of Road Town, British Virgin Islands",earthquake,3.8,18.1,0,7,reviewed,pr,pr
2016-01-29T04:37:57.670Z,12.5459,143.4878,10,4.6,mb,,88,1.698,0.72,us,us20004wu3,2016-02-18T06:22:25.653Z,"150km WSW of Merizo Village, Guam",earthquake,8.1,1.7,0.151,13,reviewed,us,us
2016-01-29T04:30:46.290Z,-58.9775,-25.8249,97.67,5.1,mb,,53,7.526,0.71,us,us20004vf6,2016-02-18T03:31:31.677Z,"40km E of Bristol Island, South Sandwich Islands",earthquake,10.6,4.7,0.07,65,reviewed,us,us
2016-01-29T03:52:29.600Z,18.3377,-66.3007,75,3,Md,14,144,0.20840915,0.3,pr,pr16029000,2016-02-18T06:04:59.409Z,"1km ESE of Corozal, Puerto Rico",earthquake,1.3,1.1,0,12,reviewed,pr,pr
2016-01-29T03:39:55.200Z,36.7349,-98.7619,6.631,2.9,ml,,153,,0.62,us,us20004vev,2016-02-18T03:37:57.334Z,"11km SW of Alva, Oklahoma",earthquake,4.4,7.5,,,reviewed,tul,tul
2016-01-29T03:24:59.340Z,-54.0112,165.9888,11,4.4,mb,,223,4.153,1.05,us,us20004wu2,2016-02-18T06:34:15.096Z,"South of New Zealand",earthquake,10.4,6.2,0.31,3,reviewed,us,us
2016-01-29T03:12:35.000Z,59.686,-153.2141,109.8,2.9,ml,55,71.9999942400005,0.0350343,0.46,ak,ak12550291,2016-02-18T06:01:45.371Z,"78km W of Anchor Point, Alaska",earthquake,0.4,0.4,,45,reviewed,ak,ak
2016-01-29T02:51:28.000Z,36.8228,-98.2683,5.719,2.6,ml,,95,,0.39,us,us20004vef,2016-02-18T05:55:32.703Z,"10km NE of Cherokee, Oklahoma",earthquake,4.8,7.7,,,reviewed,tul,tul
2016-01-29T02:30:18.000Z,36.4822,-98.7441,5,2.6,ml,,117,,0.72,us,us20004ve6,2016-02-18T05:47:07.850Z,"33km NW of Fairview, Oklahoma",earthquake,2.1,7.9,,,reviewed,tul,tul
2016-01-29T02:29:14.680Z,19.3144,121.0913,10,5,mb,,47,3.485,1.14,us,us20004vec,2016-02-18T03:17:50.894Z,"78km N of Claveria, Philippines",earthquake,7.6,1.7,0.049,130,reviewed,us,us
2016-01-29T02:25:24.000Z,59.6569,-153.2757,120.2,3.1,ml,75,68.3999945280004,0.02155957,0.53,ak,ak12549357,2016-02-18T05:31:00.227Z,"82km W of Anchor Point, Alaska",earthquake,0.5,0.5,,61,reviewed,ak,ak
2016-01-29T02:20:19.640Z,-41.3959,174.3982,49.56,4.1,mb,,96,0.246,0.86,us,us20004ve3,2016-02-18T03:03:24.517Z,"30km WSW of Karori, New Zealand",earthquake,4.2,6.1,0.213,6,reviewed,us,us
2016-01-29T02:07:43.000Z,59.6599,-153.3427,111.5,2.6,ml,43,71.9999942400005,0.05569555,0.43,ak,ak12549352,2016-02-18T05:00:38.363Z,"86km W of Anchor Point, Alaska",earthquake,0.5,0.4,,36,reviewed,ak,ak
2016-01-29T01:21:51.000Z,57.799,-156.2887,129.8,2.8,ml,15,82.7999933760005,0.1104928,0.47,ak,ak12549278,2016-02-18T04:50:50.577Z,"101km SSE of King Salmon, Alaska",earthquake,0.6,0.8,,15,reviewed,ak,ak
2016-01-29T01:17:12.760Z,-3.7818,-80.8996,45.45,4.5,mb,,137,4.682,0.89,us,us20004ve1,2016-02-18T02:56:33.983Z,"27km WSW of Zorritos, Peru",earthquake,9.4,5.4,0.106,26,reviewed,us,us
2016-01-29T01:16:20.570Z,35.4263,-3.8032,10,4.1,mb,,130,2.208,1,us,us20004wtz,2016-02-18T04:13:45.655Z,"23km NNE of Al Hoceima, Morocco",earthquake,6.9,1.9,0.197,7,reviewed,us,us
2016-01-29T00:02:39.240Z,-11.4019,166.2289,61.95,5.2,mb,,42,4.131,0.75,us,us20004vdi,2016-02-14T05:01:03.246Z,"87km SSE of Lata, Solomon Islands",earthquake,8.4,5.3,0.044,171,reviewed,us,us
2016-01-29T00:02:07.000Z,51.827,-175.0022,63.7,2.6,ml,,219,0.591,0.43,us,us20004y9e,2016-02-16T04:49:49.150Z,"68km SW of Atka, Alaska",earthquake,5.7,10,,13,reviewed,ak,ak
2016-01-28T23:19:15.160Z,-31.7319,-68.7748,117.86,4.4,mb,,93,1.822,1.32,us,us20004vda,2016-02-13T05:11:41.936Z,"18km WSW of Pocito, Argentina",earthquake,5.6,7.9,0.179,9,reviewed,us,us
2016-01-28T21:35:33.550Z,1.5261,127.0737,116.61,4.4,mb,,129,0.804,0.78,us,us20004wlw,2016-02-13T23:16:37.213Z,"88km NNW of Kota Ternate, Indonesia",earthquake,11.5,8.3,0.154,12,reviewed,us,us
2016-01-28T21:34:40.770Z,36.3429,-97.184,4.68,2.6,mb_lg,,65,0.358,0.43,us,us20004vcn,2016-02-12T03:04:09.599Z,"11km ENE of Perry, Oklahoma",earthquake,1.5,7.7,0.193,7,reviewed,us,us
2016-01-28T21:28:26.000Z,-32.402,-179.8311,374.34,4.2,mb,,204,5.37,0.98,us,us20004wlu,2016-02-13T06:07:30.224Z,"138km SW of L'Esperance Rock, New Zealand",earthquake,9,12.9,0.2,7,reviewed,us,us
2016-01-28T21:16:31.730Z,-3.8247,136.3522,24.81,4.4,mb,,59,4.193,0.87,us,us20004vcf,2016-02-13T06:24:04.800Z,"10km N of Enarotali, Indonesia",earthquake,8.3,7,0.13,17,reviewed,us,us
2016-01-28T21:07:32.890Z,18.3173,-72.4442,9.77,4.7,mb,,67,0.105,0.78,us,us20004wlv,2016-02-13T23:09:28.329Z,"10km NNW of Cayes Jacmel, Haiti",earthquake,5.5,3.6,0.153,13,reviewed,us,us
2016-01-28T21:01:43.670Z,-3.5029,67.331,10,4.4,mb,,142,6.913,0.8,us,us20004wls,2016-02-13T22:52:01.080Z,"Carlsberg Ridge",earthquake,12,1.9,0.123,19,reviewed,us,us
2016-01-28T21:00:36.380Z,12.3983,47.3986,10,4.4,mb,,104,4.537,0.93,us,us20004vc5,2016-02-12T04:50:11.290Z,"144km SSE of Ahwar, Yemen",earthquake,11.9,1.9,0.117,21,reviewed,us,us
